,idx,target,captions,path
1257,1257,1,there are two people sitting in lawn chairs near a lake,052.Pied_billed_Grebe/Pied_Billed_Grebe_0058_35503.jpg
1258,1258,1,arafed duck floating in the water under a bridge,052.Pied_billed_Grebe/Pied_Billed_Grebe_0052_35937.jpg
1259,1259,1,there is a bird that is standing on a path by the water,052.Pied_billed_Grebe/Pied_Billed_Grebe_0063_35529.jpg
1260,1260,1,there is a duck sitting on a tree branch in the water,052.Pied_billed_Grebe/Pied_Billed_Grebe_0015_35289.jpg
1261,1261,1,there is a large sculpture of a duck on a beach,052.Pied_billed_Grebe/Pied_Billed_Grebe_0125_35322.jpg
1262,1262,1,there is a bird that is flying through the air in the woods,052.Pied_billed_Grebe/Pied_Billed_Grebe_0096_35579.jpg
1263,1263,1,there is a large bird that is sitting on the water,053.Western_Grebe/Western_Grebe_0067_36610.jpg
1264,1264,1,there is a bird that is sitting in the water,053.Western_Grebe/Western_Grebe_0046_36118.jpg
1265,1265,1,arafed bird flying over a lake with a sunset in the background,053.Western_Grebe/Western_Grebe_0004_36130.jpg
1266,1266,1,arafed bird standing on a railing overlooking a body of water,053.Western_Grebe/Western_Grebe_0058_36403.jpg
1267,1267,1,people in a boat with a bird on the back of it,053.Western_Grebe/Western_Grebe_0022_36148.jpg
1268,1268,1,arafed bird sitting on the beach at sunset with the sun setting,053.Western_Grebe/Western_Grebe_0057_36157.jpg
1269,1269,1,there are many people standing in the water with a bird on a boat,053.Western_Grebe/Western_Grebe_0034_36149.jpg
1270,1270,1,there is a duck that is sitting on some rocks by the water,053.Western_Grebe/Western_Grebe_0070_36162.jpg
1271,1271,1,there is a bird that is flying over the water,053.Western_Grebe/Western_Grebe_0045_36425.jpg
1272,1272,1,there is a bird that is sitting on the beach by the water,053.Western_Grebe/Western_Grebe_0075_36435.jpg
1273,1273,1,there is a bird that is flying over the water,053.Western_Grebe/Western_Grebe_0032_36439.jpg
1274,1274,1,there is a duck that is swimming in the water,053.Western_Grebe/Western_Grebe_0014_36185.jpg
1275,1275,1,there is a bird that is standing on a small house in the water,053.Western_Grebe/Western_Grebe_0093_36193.jpg
1276,1276,1,there is a bird that is sitting on the beach by the water,053.Western_Grebe/Western_Grebe_0028_36196.jpg
1277,1277,1,there is a duck that is swimming in the water,053.Western_Grebe/Western_Grebe_0037_36469.jpg
1278,1278,1,there is a bird that is sitting in the water,053.Western_Grebe/Western_Grebe_0056_36216.jpg
1279,1279,1,there is a bird that is floating in the water,053.Western_Grebe/Western_Grebe_0017_36218.jpg
1280,1280,1,there is a duck that is sitting on the side of a bridge,053.Western_Grebe/Western_Grebe_0086_36478.jpg
1281,1281,1,there is a bird that is sitting on the beach with people,053.Western_Grebe/Western_Grebe_0085_36224.jpg
1282,1282,1,there is a bird standing on the side of a path near a pond,053.Western_Grebe/Western_Grebe_0069_36486.jpg
1283,1283,1,there is a duck that is sitting in the water,053.Western_Grebe/Western_Grebe_0050_36163.jpg
1284,1284,1,there is a bird that is standing in the water on the beach,053.Western_Grebe/Western_Grebe_0025_36251.jpg
1285,1285,1,there is a bird that is swimming in the water,053.Western_Grebe/Western_Grebe_0080_36310.jpg
1286,1286,1,there is a bird that is swimming in the water,053.Western_Grebe/Western_Grebe_0007_36074.jpg
1287,1287,0,araffy bird perched on a bamboo stalk in a bamboo forest,054.Blue_Grosbeak/Blue_Grosbeak_0066_36632.jpg
1288,1288,0,there is a bird that is sitting on a branch in the woods,054.Blue_Grosbeak/Blue_Grosbeak_0079_36656.jpg
1289,1289,0,araffy blue bird standing on a rock in a bamboo forest,054.Blue_Grosbeak/Blue_Grosbeak_0103_36673.jpg
1290,1290,0,there is a bird that is sitting on a branch in the grass,054.Blue_Grosbeak/Blue_Grosbeak_0029_37197.jpg
1291,1291,0,there is a man kneeling down to pet a bird in the grass,054.Blue_Grosbeak/Blue_Grosbeak_0053_36709.jpg
1292,1292,0,there is a blue bird that is sitting on a post in the woods,054.Blue_Grosbeak/Blue_Grosbeak_0107_36696.jpg
1293,1293,0,there is a blue bird sitting on a tree branch in the park,054.Blue_Grosbeak/Blue_Grosbeak_0067_36965.jpg
1294,1294,0,there is a blue bird perched on the back of a woman's head,054.Blue_Grosbeak/Blue_Grosbeak_0092_36711.jpg
1295,1295,0,there is a man holding a large kite in the woods,054.Blue_Grosbeak/Blue_Grosbeak_0101_36719.jpg
1296,1296,0,arafied bird perched on a sign next to a snowy road,054.Blue_Grosbeak/Blue_Grosbeak_0033_36980.jpg
1297,1297,0,there are two birds sitting on a palm tree branch,054.Blue_Grosbeak/Blue_Grosbeak_0009_36992.jpg
1298,1298,0,there is a bird that is standing on a branch in the grass,054.Blue_Grosbeak/Blue_Grosbeak_0045_36672.jpg
1299,1299,0,there is a bird that is sitting on a branch in the woods,054.Blue_Grosbeak/Blue_Grosbeak_0036_37048.jpg
1300,1300,0,araffy blue bird perched on a branch in the snow,054.Blue_Grosbeak/Blue_Grosbeak_0037_36794.jpg
1301,1301,0,there is a blue bird that is standing in the grass,054.Blue_Grosbeak/Blue_Grosbeak_0051_37065.jpg
1302,1302,0,there is a bird that is standing on the beach with a person,054.Blue_Grosbeak/Blue_Grosbeak_0023_37069.jpg
1303,1303,0,arafed blue bird sitting on a branch in a bamboo forest,054.Blue_Grosbeak/Blue_Grosbeak_0099_36828.jpg
1304,1304,0,there is a blue bird that is standing on a tree stump,054.Blue_Grosbeak/Blue_Grosbeak_0111_36841.jpg
1305,1305,0,there is a bird that is standing in the middle of a bamboo tree,054.Blue_Grosbeak/Blue_Grosbeak_0086_36818.jpg
1306,1306,0,there is a blue bird that is perched on a tree,054.Blue_Grosbeak/Blue_Grosbeak_0065_36847.jpg
1307,1307,0,there is a bird that is sitting on a tree branch,054.Blue_Grosbeak/Blue_Grosbeak_0093_37107.jpg
1308,1308,0,painting of a bird perched on a branch in a bamboo forest,055.Evening_Grosbeak/Evening_Grosbeak_0057_37392.jpg
1309,1309,0,there is a bird that is sitting on a boat with a person,055.Evening_Grosbeak/Evening_Grosbeak_0011_37913.jpg
1310,1310,0,there is a bird that is standing in the grass,055.Evening_Grosbeak/Evening_Grosbeak_0044_37938.jpg
1311,1311,0,there is a bird that is sitting on a branch in the woods,055.Evening_Grosbeak/Evening_Grosbeak_0001_37437.jpg
1312,1312,0,there is a bird that is standing on a branch in the woods,055.Evening_Grosbeak/Evening_Grosbeak_0072_37301.jpg
1313,1313,0,there is a bird that is sitting on a tree branch,055.Evening_Grosbeak/Evening_Grosbeak_0051_37954.jpg
1314,1314,0,there is a bird that is sitting on a tree branch,055.Evening_Grosbeak/Evening_Grosbeak_0133_37976.jpg
1315,1315,0,araffy bird sitting on a post in front of a city skyline,055.Evening_Grosbeak/Evening_Grosbeak_0079_37979.jpg
1316,1316,0,araffy bird perched on a branch in a forest,055.Evening_Grosbeak/Evening_Grosbeak_0115_37490.jpg
1317,1317,0,there is a bird that is standing on the grass in the woods,055.Evening_Grosbeak/Evening_Grosbeak_0132_38025.jpg
1318,1318,0,there is a bird that is standing on a post in the rain,055.Evening_Grosbeak/Evening_Grosbeak_0112_37922.jpg
1319,1319,0,there is a bird that is standing on a rock in the woods,055.Evening_Grosbeak/Evening_Grosbeak_0093_37608.jpg
1320,1320,0,araffe bird perched on a rock in a bamboo forest,055.Evening_Grosbeak/Evening_Grosbeak_0102_37927.jpg
1321,1321,0,there is a bird that is sitting on a branch in the woods,055.Evening_Grosbeak/Evening_Grosbeak_0107_37933.jpg
1322,1322,0,yellow bird perched on a palm tree in front of a building,055.Evening_Grosbeak/Evening_Grosbeak_0104_37661.jpg
1323,1323,0,araffe bird perched on a bamboo stalk in a bamboo forest,055.Evening_Grosbeak/Evening_Grosbeak_0101_37697.jpg
1324,1324,0,there is a bird that is standing on a tree stump,055.Evening_Grosbeak/Evening_Grosbeak_0033_37707.jpg
1325,1325,0,there is a bird that is sitting on a branch in the water,055.Evening_Grosbeak/Evening_Grosbeak_0022_37761.jpg
1326,1326,0,there is a bird that is perched on a tree branch,055.Evening_Grosbeak/Evening_Grosbeak_0070_37767.jpg
1327,1327,0,there is a bird that is standing on a post by the water,055.Evening_Grosbeak/Evening_Grosbeak_0046_37280.jpg
1328,1328,0,there is a bird that is standing on a post in the grass,055.Evening_Grosbeak/Evening_Grosbeak_0065_37296.jpg
1329,1329,0,yellow bird perched on a branch in front of bamboo trees,055.Evening_Grosbeak/Evening_Grosbeak_0130_37813.jpg
1330,1330,0,there is a bird that is sitting on a branch in the bamboo,055.Evening_Grosbeak/Evening_Grosbeak_0075_37302.jpg
1331,1331,0,yellow bird with black and white feathers perched on a tree branch,055.Evening_Grosbeak/Evening_Grosbeak_0027_37824.jpg
1332,1332,0,there is a bird that is standing on the side of the road,055.Evening_Grosbeak/Evening_Grosbeak_0034_37349.jpg
1333,1333,0,there is a bird that is sitting on a branch in the bamboo,055.Evening_Grosbeak/Evening_Grosbeak_0100_37863.jpg
1334,1334,0,there is a bird that is standing on a branch in the woods,055.Evening_Grosbeak/Evening_Grosbeak_0122_37864.jpg
1335,1335,0,arafed bird sitting on a branch in the foggy woods,056.Pine_Grosbeak/Pine_Grosbeak_0104_38362.jpg
1336,1336,0,there is a bird that is sitting on a branch in the woods,056.Pine_Grosbeak/Pine_Grosbeak_0058_38431.jpg
1337,1337,0,araffe bird perched on a bamboo pole in a forest,056.Pine_Grosbeak/Pine_Grosbeak_0048_38434.jpg
1338,1338,0,there is a bird that is sitting on a branch of a tree,056.Pine_Grosbeak/Pine_Grosbeak_0003_38437.jpg
1339,1339,0,there is a bird that is flying in the air near a bench,056.Pine_Grosbeak/Pine_Grosbeak_0025_38443.jpg
1340,1340,0,araffy bird sitting on a branch in the sun,056.Pine_Grosbeak/Pine_Grosbeak_0036_38968.jpg
1341,1341,0,arafed bird sitting on a plant stem with a number of different colors,056.Pine_Grosbeak/Pine_Grosbeak_0012_38466.jpg
1342,1342,0,araffe bird perched on a bamboo tree in a bamboo forest,056.Pine_Grosbeak/Pine_Grosbeak_0068_38981.jpg
1343,1343,0,araffe bird sitting on a tree stump in a forest,056.Pine_Grosbeak/Pine_Grosbeak_0002_38214.jpg
1344,1344,0,araffe bird sitting on a branch in a field of tall grass,056.Pine_Grosbeak/Pine_Grosbeak_0050_38475.jpg
1345,1345,0,there is a man sitting in the woods with a surfboard,056.Pine_Grosbeak/Pine_Grosbeak_0097_38735.jpg
1346,1346,0,there is a bird that is sitting on a branch in the street,056.Pine_Grosbeak/Pine_Grosbeak_0043_38992.jpg
1347,1347,0,araffe bird with red head and red breast sitting on a branch,056.Pine_Grosbeak/Pine_Grosbeak_0111_38741.jpg
1348,1348,0,there is a bird that is sitting on a branch in the snow,056.Pine_Grosbeak/Pine_Grosbeak_0078_38242.jpg
1349,1349,0,there is a bird that is sitting on a post in the grass,056.Pine_Grosbeak/Pine_Grosbeak_0114_38259.jpg
1350,1350,0,there is a bird that is standing on the ground by the road,056.Pine_Grosbeak/Pine_Grosbeak_0105_38210.jpg
1351,1351,0,there is a bird that is sitting on a branch in the woods,056.Pine_Grosbeak/Pine_Grosbeak_0082_38552.jpg
1352,1352,0,araffe bird perched on a wooden railing in a bamboo forest,056.Pine_Grosbeak/Pine_Grosbeak_0088_38830.jpg
1353,1353,0,there is a bird that is sitting on a branch in the woods,056.Pine_Grosbeak/Pine_Grosbeak_0059_38581.jpg
1354,1354,0,there is a bird that is sitting on a wire,056.Pine_Grosbeak/Pine_Grosbeak_0035_38729.jpg
1355,1355,0,there is a red bird sitting on a tree branch in the bushes,056.Pine_Grosbeak/Pine_Grosbeak_0115_38330.jpg
1356,1356,0,arafed bird perched on a flower stem with a green background,056.Pine_Grosbeak/Pine_Grosbeak_0019_38845.jpg
1357,1357,0,there is a bird that is standing in the middle of some bamboo,056.Pine_Grosbeak/Pine_Grosbeak_0033_38945.jpg
1358,1358,0,there is a bird that is standing on a pole in the grass,056.Pine_Grosbeak/Pine_Grosbeak_0107_38351.jpg
1359,1359,0,there is a bird that is sitting on a branch in the woods,056.Pine_Grosbeak/Pine_Grosbeak_0049_38380.jpg
1360,1360,0,there is a bird that is sitting on a post in the grass,056.Pine_Grosbeak/Pine_Grosbeak_0054_38953.jpg
1361,1361,0,arafed bird sitting on a rock next to a stream,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0029_39434.jpg
1362,1362,0,there is a bird that is sitting on a branch in the grass,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0088_39035.jpg
1363,1363,0,araffe bird with red and black feathers standing on a rock,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0084_39053.jpg
1364,1364,0,there is a bird that is standing on a leash in the woods,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0125_39597.jpg
1365,1365,0,there is a bird that is sitting on a tree branch,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0068_39094.jpg
1366,1366,0,araffe bird perched on a branch in a forest,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0081_39136.jpg
1367,1367,0,there is a bird that is sitting on a branch in the woods,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0086_39658.jpg
1368,1368,0,there is a bird that is standing on a tree branch,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0012_39149.jpg
1369,1369,0,there is a small bird perched on a branch next to a tree,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0020_39152.jpg
1370,1370,0,there is a bird that is flying in the air near a tree,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0017_39161.jpg
1371,1371,0,araffe bird perched on a bicycle in front of bamboo trees,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0095_39178.jpg
1372,1372,0,there is a bird that is sitting on a branch in the woods,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0050_39695.jpg
1373,1373,0,araffax bird perched on a perch in front of a bamboo forest,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0104_39189.jpg
1374,1374,0,there is a bird that is sitting on a branch in the woods,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0106_39714.jpg
1375,1375,0,there is a bird that is sitting on a branch in the grass,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0011_39207.jpg
1376,1376,0,there is a bird that is sitting on a branch in the woods,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0080_39734.jpg
1377,1377,0,there is a bird that is flying in the air near some bamboo trees,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0135_39227.jpg
1378,1378,0,a close up of a bird sitting on a flower in the grass,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0062_39234.jpg
1379,1379,0,there is a bird that is standing on a persons legs,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0019_39274.jpg
1380,1380,0,there is a bird that is flying over a cow in the woods,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0001_39801.jpg
1381,1381,0,there is a bird that is sitting on a branch in the grass,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0092_39367.jpg
1382,1382,0,there are two men standing in the woods with a dog,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0024_39398.jpg
1383,1383,1,there is a bird that is flying over a boat in the water,058.Pigeon_Guillemot/Pigeon_Guillemot_0018_40195.jpg
1384,1384,1,there is a duck that is standing on a ledge near the water,058.Pigeon_Guillemot/Pigeon_Guillemot_0069_40278.jpg
1385,1385,1,there is a duck that is floating in the water with a man,058.Pigeon_Guillemot/Pigeon_Guillemot_0073_40209.jpg
1386,1386,1,there is a man and a boy walking on the beach with a bird,058.Pigeon_Guillemot/Pigeon_Guillemot_0083_39980.jpg
1387,1387,1,ducks and swans are on the grass near a boat with people in the background,058.Pigeon_Guillemot/Pigeon_Guillemot_0019_40515.jpg
1388,1388,1,there is a man and woman standing next to a bird on a boat,058.Pigeon_Guillemot/Pigeon_Guillemot_0068_40039.jpg
1389,1389,1,there is a bird that is standing on the beach,058.Pigeon_Guillemot/Pigeon_Guillemot_0014_40040.jpg
1390,1390,1,there is a bird that is flying over a city by the water,058.Pigeon_Guillemot/Pigeon_Guillemot_0064_40044.jpg
1391,1391,1,there is a duck that is sitting in the water,058.Pigeon_Guillemot/Pigeon_Guillemot_0028_40046.jpg
1392,1392,1,there is a bird that is standing in the water,058.Pigeon_Guillemot/Pigeon_Guillemot_0041_39807.jpg
1393,1393,1,there is a bird that is sitting on a dock by the water,058.Pigeon_Guillemot/Pigeon_Guillemot_0024_39814.jpg
1394,1394,1,there is a bird that is flying in the sky with its mouth open,058.Pigeon_Guillemot/Pigeon_Guillemot_0105_40078.jpg
